4 1e-06
8 1e-06
16 6e-06
32 1.7e-05
64 3.9e-05
128 0.000138
256 0.000337
512 0.000707
1024 0.002552
2048 0.009302
4096 0.035245
8192 0.143287
16384 0.541582
32768 2.13331
