1024 1e-06
4096 1e-06
16384 0
65536 0
131072 1e-06
262144 1e-06
524288 0
1048576 1e-06
2097152 1e-06
4194304 1e-06
8388608 1e-06
16777216 2e-06
33554432 1e-06
67108864 1e-06
134217728 1e-06
268435456 2e-06
536870912 1e-06
